Airline,Aircraft,Day,Time,Price ( AUD ),Scheduled Time,Actual Time
quantas,qf414,23 sep 2024,7.0,508.0,7:30 AM,7:45 AM
quantas,qf414,24 aug 2024,14.0,230.0,7:30 AM,7:44 AM
quantas,qf414,24 sep 2024,7.0,508.0,7:30 AM,7:44 AM
quantas,qf414,25 aug 2024,14.0,230.0,7:30 AM,7:44 AM
quantas,qf414,25 sep 2024,7.0,320.0,7:30 AM,7:44 AM
quantas,qf414,26 aug 2024,14.0,230.0,7:30 AM,7:44 AM
quantas,qf414,26 sep 2024,7.0,215.0,7:30 AM,7:44 AM
quantas,qf414,27 aug 2024,14.0,230.0,7:30 AM,7:54 AM
quantas,qf414,27 sep 2024,7.0,215.0,7:30 AM,7:54 AM
quantas,qf414,28 aug 2024,14.0,230.0,7:30 AM,7:40 AM
quantas,qf414,28 sep 2024,7.0,179.0,7:30 AM,7:40 AM
quantas,qf414,29 aug 2024,14.0,230.0,7:30 AM,7:41 AM
quantas,qf414,29 sep 2024,7.0,230.0,7:30 AM,7:41 AM
quantas,qf414,3 oct 2024,7.0,179.0,7:30 AM,7:41 AM
quantas,qf414,30 aug 2024,14.0,230.0,7:30 AM,7:34 AM
quantas,qf414,30 sep 2024,7.0,215.0,7:30 AM,7:34 AM
quantas,qf414,31 aug 2024,14.0,230.0,7:30 AM,7:34 AM
quantas,qf414,4 oct 2024,7.0,270.0,7:30 AM,7:34 AM
quantas,qf414,5 oct 2024,7.0,179.0,7:30 AM,7:34 AM
quantas,qf414,6 oct 2024,7.0,230.0,7:30 AM,7:34 AM
quantas,qf418,02 aug 2024,14.0,230.0,8:00 AM,8:07 AM
quantas,qf418,03 aug 2024,14.0,230.0,8:00 AM,8:12 AM
quantas,qf418,04 aug 2024,14.0,230.0,8:00 AM,8:12 AM
quantas,qf418,05 aug 2024,14.0,230.0,8:00 AM,8:11 AM
quantas,qf418,06 aug 2024,14.0,230.0,8:00 AM,8:06 AM
quantas,qf418,07 aug 2024,14.0,230.0,8:00 AM,8:06 AM
quantas,qf418,08 aug 2024,14.0,230.0,8:00 AM,8:16 AM
quantas,qf418,09 aug 2024,14.0,230.0,8:00 AM,8:18 AM
quantas,qf418,1 aug 2024,14.0,230.0,8:00 AM,8:36 AM
quantas,qf418,1 oct 2024,8.0,179.0,8:00 AM,8:36 AM
quantas,qf418,10 aug 2024,14.0,230.0,8:00 AM,8:09 AM
quantas,qf418,11 aug 2024,14.0,230.0,8:00 AM,8:05 AM
quantas,qf418,12 aug 2024,14.0,230.0,8:00 AM,8:17 AM
quantas,qf418,13 aug 2024,14.0,230.0,8:00 AM,8:17 AM
quantas,qf418,14 aug 2024,14.0,230.0,8:00 AM,8:14 AM
quantas,qf418,15 aug 2024,14.0,230.0,8:00 AM,8:39 AM
quantas,qf418,16 aug 2024,14.0,230.0,8:00 AM,8:39 AM
quantas,qf418,17 aug 2024,14.0,230.0,8:00 AM,9:02 AM
quantas,qf418,18 aug 2024,14.0,230.0,8:00 AM,8:10 AM
quantas,qf418,19 aug 2024,14.0,230.0,8:00 AM,8:19 AM
quantas,qf418,2 oct 2024,8.0,179.0,8:00 AM,8:19 AM
quantas,qf418,20 aug 2024,14.0,230.0,8:00 AM,8:19 AM
quantas,qf418,21 aug 2024,14.0,230.0,8:00 AM,8:13 AM
quantas,qf418,22 aug 2024,14.0,230.0,8:00 AM,8:13 AM
quantas,qf418,22 sep 2024,8.0,436.0,8:00 AM,8:13 AM
quantas,qf418,23 aug 2024,14.0,230.0,8:00 AM,8:28 AM
quantas,qf418,23 sep 2024,8.0,436.0,8:00 AM,8:28 AM
quantas,qf418,24 aug 2024,14.0,230.0,8:00 AM,8:28 AM
quantas,qf418,24 sep 2024,8.0,436.0,8:00 AM,8:28 AM
quantas,qf418,25 aug 2024,14.0,230.0,8:00 AM,8:12 AM
quantas,qf418,25 sep 2024,8.0,215.0,8:00 AM,8:12 AM
quantas,qf418,26 aug 2024,14.0,230.0,8:00 AM,8:24 AM
quantas,qf418,26 sep 2024,8.0,215.0,8:00 AM,8:24 AM
quantas,qf418,27 aug 2024,14.0,230.0,8:00 AM,8:17 AM
quantas,qf418,27 sep 2024,8.0,270.0,8:00 AM,8:17 AM
quantas,qf418,28 aug 2024,14.0,230.0,8:00 AM,8:14 AM
quantas,qf418,28 sep 2024,8.0,179.0,8:00 AM,8:14 AM
quantas,qf418,29 aug 2024,14.0,230.0,8:00 AM,8:04 AM
quantas,qf418,29 sep 2024,8.0,508.0,8:00 AM,8:04 AM
quantas,qf418,3 oct 2024,8.0,179.0,8:00 AM,8:04 AM
quantas,qf418,30 aug 2024,14.0,230.0,8:00 AM,8:05 AM
quantas,qf418,30 sep 2024,8.0,215.0,8:00 AM,8:05 AM
quantas,qf418,31 aug 2024,14.0,230.0,8:00 AM,8:12 AM
quantas,qf418,4 oct 2024,8.0,320.0,8:00 AM,8:12 AM
quantas,qf418,5 oct 2024,8.0,215.0,8:00 AM,8:12 AM
quantas,qf418,6 oct 2024,8.0,270.0,8:00 AM,8:12 AM
quantas,qf422,02 aug 2024,14.0,230.0,8:30 AM,8:42 AM
quantas,qf422,03 aug 2024,14.0,230.0,8:30 AM,8:59 AM
quantas,qf422,04 aug 2024,14.0,230.0,8:30 AM,8:38 AM
quantas,qf422,05 aug 2024,14.0,230.0,8:30 AM,8:41 AM
quantas,qf422,06 aug 2024,14.0,230.0,8:30 AM,8:41 AM
quantas,qf422,07 aug 2024,14.0,230.0,8:30 AM,8:48 AM
quantas,qf422,08 aug 2024,14.0,230.0,8:30 AM,8:45 AM
quantas,qf422,09 aug 2024,14.0,230.0,8:30 AM,8:44 AM
quantas,qf422,1 aug 2024,14.0,230.0,8:30 AM,8:43 AM
quantas,qf422,1 oct 2024,8.0,179.0,8:30 AM,8:43 AM
quantas,qf422,10 aug 2024,14.0,230.0,8:30 AM,9:08 AM
quantas,qf422,11 aug 2024,14.0,230.0,8:30 AM,8:34 AM
quantas,qf422,12 aug 2024,14.0,230.0,8:30 AM,8:42 AM
quantas,qf422,13 aug 2024,14.0,230.0,8:30 AM,8:54 AM
quantas,qf422,14 aug 2024,14.0,230.0,8:30 AM,8:44 AM
quantas,qf422,15 aug 2024,14.0,230.0,8:30 AM,9:10 AM
quantas,qf422,16 aug 2024,14.0,230.0,8:30 AM,8:45 AM
quantas,qf422,17 aug 2024,14.0,230.0,8:30 AM,8:52 AM
quantas,qf422,18 aug 2024,14.0,230.0,8:30 AM,8:38 AM
quantas,qf422,19 aug 2024,14.0,230.0,8:30 AM,8:38 AM
quantas,qf422,2 oct 2024,8.0,179.0,8:30 AM,8:38 AM
quantas,qf422,20 aug 2024,14.0,230.0,8:30 AM,8:38 AM
quantas,qf422,21 aug 2024,14.0,230.0,8:30 AM,8:48 AM
quantas,qf422,22 aug 2024,14.0,230.0,8:30 AM,8:55 AM
quantas,qf422,22 sep 2024,8.0,508.0,8:30 AM,8:55 AM
quantas,qf422,23 aug 2024,14.0,230.0,8:30 AM,8:36 AM
quantas,qf422,23 sep 2024,8.0,436.0,8:30 AM,8:36 AM
quantas,qf422,24 aug 2024,14.0,230.0,8:30 AM,8:43 AM
quantas,qf422,24 sep 2024,8.0,320.0,8:30 AM,8:43 AM
quantas,qf422,25 aug 2024,14.0,230.0,8:30 AM,8:36 AM
quantas,qf422,25 sep 2024,8.0,270.0,8:30 AM,8:36 AM
quantas,qf422,26 aug 2024,14.0,230.0,8:30 AM,8:33 AM
quantas,qf422,26 sep 2024,8.0,320.0,8:30 AM,8:33 AM
quantas,qf422,27 aug 2024,14.0,230.0,8:30 AM,8:47 AM
quantas,qf422,27 sep 2024,8.0,320.0,8:30 AM,8:47 AM
quantas,qf422,28 aug 2024,14.0,230.0,8:30 AM,9:25 AM
quantas,qf422,28 sep 2024,8.0,179.0,8:30 AM,9:25 AM
quantas,qf422,29 aug 2024,14.0,230.0,8:30 AM,8:52 AM
quantas,qf422,29 sep 2024,8.0,508.0,8:30 AM,8:52 AM
quantas,qf422,3 oct 2024,8.0,179.0,8:30 AM,8:52 AM
quantas,qf422,30 aug 2024,14.0,230.0,8:30 AM,8:41 AM
quantas,qf422,30 sep 2024,8.0,215.0,8:30 AM,8:41 AM
quantas,qf422,31 aug 2024,14.0,230.0,8:30 AM,8:43 AM
quantas,qf422,4 oct 2024,8.0,320.0,8:30 AM,8:43 AM
quantas,qf422,5 oct 2024,8.0,215.0,8:30 AM,8:43 AM
quantas,qf422,6 oct 2024,8.0,270.0,8:30 AM,8:43 AM
quantas,qf426,02 aug 2024,14.0,230.0,9:00 AM,9:23 AM
quantas,qf426,03 aug 2024,14.0,230.0,9:00 AM,9:18 AM
quantas,qf426,04 aug 2024,14.0,230.0,9:00 AM,9:15 AM
quantas,qf426,05 aug 2024,14.0,230.0,9:00 AM,9:17 AM
quantas,qf426,06 aug 2024,14.0,230.0,9:00 AM,9:25 AM
quantas,qf426,07 aug 2024,14.0,230.0,9:00 AM,9:18 AM
quantas,qf426,08 aug 2024,14.0,230.0,9:00 AM,9:15 AM
quantas,qf426,09 aug 2024,14.0,230.0,9:00 AM,9:21 AM
quantas,qf426,1 aug 2024,14.0,230.0,9:00 AM,9:10 AM
quantas,qf426,1 oct 2024,9.0,179.0,9:00 AM,9:10 AM
quantas,qf426,10 aug 2024,14.0,230.0,9:00 AM,9:05 AM
quantas,qf426,11 aug 2024,14.0,230.0,9:00 AM,9:04 AM
quantas,qf426,12 aug 2024,14.0,230.0,9:00 AM,9:04 AM
quantas,qf426,13 aug 2024,14.0,230.0,9:00 AM,9:04 AM
quantas,qf426,14 aug 2024,14.0,230.0,9:00 AM,9:16 AM
quantas,qf426,15 aug 2024,14.0,230.0,9:00 AM,9:26 AM
quantas,qf426,16 aug 2024,14.0,230.0,9:00 AM,9:56 AM
quantas,qf426,17 aug 2024,14.0,230.0,9:00 AM,9:56 AM
quantas,qf426,18 aug 2024,14.0,230.0,9:00 AM,9:05 AM
quantas,qf426,19 aug 2024,14.0,230.0,9:00 AM,9:19 AM
quantas,qf426,2 oct 2024,9.0,179.0,9:00 AM,9:19 AM
quantas,qf426,20 aug 2024,14.0,230.0,9:00 AM,9:37 AM
quantas,qf426,21 aug 2024,14.0,230.0,9:00 AM,9:13 AM
quantas,qf426,22 aug 2024,14.0,230.0,9:00 AM,9:17 AM
quantas,qf426,22 sep 2024,9.0,436.0,9:00 AM,9:17 AM
quantas,qf426,23 aug 2024,14.0,230.0,9:00 AM,9:17 AM
quantas,qf426,23 sep 2024,9.0,436.0,9:00 AM,9:17 AM
quantas,qf426,24 aug 2024,14.0,230.0,9:00 AM,9:18 AM
quantas,qf426,24 sep 2024,9.0,320.0,9:00 AM,9:18 AM
quantas,qf426,25 aug 2024,14.0,230.0,9:00 AM,9:14 AM
quantas,qf426,25 sep 2024,9.0,320.0,9:00 AM,9:14 AM
quantas,qf426,26 aug 2024,14.0,230.0,9:00 AM,10:25 AM
quantas,qf426,26 sep 2024,9.0,320.0,9:00 AM,10:25 AM
quantas,qf426,27 aug 2024,14.0,230.0,9:00 AM,9:21 AM
quantas,qf426,27 sep 2024,9.0,320.0,9:00 AM,9:21 AM
quantas,qf426,28 aug 2024,14.0,230.0,9:00 AM,9:31 AM
quantas,qf426,28 sep 2024,9.0,179.0,9:00 AM,9:31 AM
quantas,qf426,29 aug 2024,14.0,230.0,9:00 AM,9:15 AM
quantas,qf426,29 sep 2024,9.0,590.0,9:00 AM,9:15 AM
quantas,qf426,3 oct 2024,9.0,215.0,9:00 AM,9:15 AM
quantas,qf426,30 aug 2024,14.0,230.0,9:00 AM,9:30 AM
quantas,qf426,30 sep 2024,9.0,270.0,9:00 AM,9:30 AM
quantas,qf426,31 aug 2024,14.0,230.0,9:00 AM,9:10 AM
quantas,qf426,4 oct 2024,9.0,320.0,9:00 AM,9:10 AM
quantas,qf426,5 oct 2024,9.0,270.0,9:00 AM,9:10 AM
quantas,qf426,6 oct 2024,9.0,320.0,9:00 AM,9:10 AM
quantas,qf430,02 aug 2024,14.0,230.0,9:30 AM,10:03 AM
quantas,qf430,03 aug 2024,14.0,230.0,9:30 AM,9:51 AM
quantas,qf430,04 aug 2024,14.0,230.0,9:30 AM,9:38 AM
quantas,qf430,05 aug 2024,14.0,230.0,9:30 AM,9:38 AM
quantas,qf430,06 aug 2024,14.0,230.0,9:30 AM,9:55 AM
quantas,qf430,07 aug 2024,14.0,230.0,9:30 AM,9:44 AM
quantas,qf430,08 aug 2024,14.0,230.0,9:30 AM,9:45 AM
quantas,qf430,09 aug 2024,14.0,230.0,9:30 AM,9:57 AM
quantas,qf430,1 aug 2024,14.0,230.0,9:30 AM,9:59 AM
quantas,qf430,1 oct 2024,9.0,230.0,9:30 AM,9:59 AM
quantas,qf430,10 aug 2024,14.0,230.0,9:30 AM,9:44 AM
quantas,qf430,11 aug 2024,14.0,230.0,9:30 AM,9:53 AM
quantas,qf430,12 aug 2024,14.0,230.0,9:30 AM,9:56 AM
quantas,qf430,13 aug 2024,14.0,230.0,9:30 AM,10:12 AM
quantas,qf430,14 aug 2024,14.0,230.0,9:30 AM,10:12 AM
quantas,qf430,15 aug 2024,14.0,230.0,9:30 AM,10:20 AM
quantas,qf430,16 aug 2024,14.0,230.0,9:30 AM,10:04 AM
quantas,qf430,17 aug 2024,14.0,230.0,9:30 AM,9:43 AM
quantas,qf430,18 aug 2024,14.0,230.0,9:30 AM,9:41 AM
quantas,qf430,19 aug 2024,14.0,230.0,9:30 AM,9:51 AM
quantas,qf430,2 oct 2024,9.0,230.0,9:30 AM,9:51 AM
quantas,qf430,20 aug 2024,14.0,230.0,9:30 AM,10:15 AM
quantas,qf430,21 aug 2024,14.0,230.0,9:30 AM,9:47 AM
quantas,qf430,22 aug 2024,14.0,230.0,9:30 AM,9:55 AM
quantas,qf430,22 sep 2024,9.0,508.0,9:30 AM,9:55 AM
quantas,qf430,23 aug 2024,14.0,230.0,9:30 AM,9:59 AM
quantas,qf430,23 sep 2024,9.0,436.0,9:30 AM,9:59 AM
quantas,qf430,24 aug 2024,14.0,230.0,9:30 AM,9:59 AM
quantas,qf430,24 sep 2024,9.0,320.0,9:30 AM,9:59 AM
quantas,qf430,25 aug 2024,14.0,230.0,9:30 AM,9:46 AM
quantas,qf430,25 sep 2024,9.0,179.0,9:30 AM,9:46 AM
quantas,qf430,26 aug 2024,14.0,230.0,9:30 AM,9:46 AM
quantas,qf430,26 sep 2024,9.0,270.0,9:30 AM,9:46 AM
quantas,qf430,27 aug 2024,14.0,230.0,9:30 AM,9:57 AM
quantas,qf430,27 sep 2024,9.0,320.0,9:30 AM,9:57 AM
quantas,qf430,28 aug 2024,14.0,230.0,9:30 AM,9:50 AM
quantas,qf430,28 sep 2024,9.0,215.0,9:30 AM,9:50 AM
quantas,qf430,29 aug 2024,14.0,230.0,9:30 AM,10:06 AM
quantas,qf430,29 sep 2024,9.0,590.0,9:30 AM,10:06 AM
quantas,qf430,3 oct 2024,9.0,230.0,9:30 AM,10:06 AM
quantas,qf430,30 aug 2024,14.0,230.0,9:30 AM,9:39 AM
quantas,qf430,30 sep 2024,9.0,230.0,9:30 AM,9:39 AM
quantas,qf430,31 aug 2024,14.0,230.0,9:30 AM,9:43 AM
quantas,qf430,4 oct 2024,9.0,375.0,9:30 AM,9:43 AM
quantas,qf430,5 oct 2024,9.0,270.0,9:30 AM,9:43 AM
quantas,qf430,6 oct 2024,9.0,320.0,9:30 AM,9:43 AM
quantas,qf432,02 aug 2024,14.0,230.0,10:00 AM,10:48 AM
quantas,qf432,03 aug 2024,14.0,230.0,10:00 AM,10:23 AM
quantas,qf432,04 aug 2024,14.0,230.0,10:00 AM,10:17 AM
quantas,qf432,05 aug 2024,14.0,230.0,10:00 AM,10:16 AM
quantas,qf432,06 aug 2024,14.0,230.0,10:00 AM,10:15 AM
quantas,qf432,07 aug 2024,14.0,230.0,10:00 AM,10:07 AM
quantas,qf432,08 aug 2024,14.0,230.0,10:00 AM,10:13 AM
quantas,qf432,09 aug 2024,14.0,230.0,10:00 AM,10:14 AM
quantas,qf432,1 aug 2024,14.0,230.0,10:00 AM,10:17 AM
quantas,qf432,1 oct 2024,10.0,215.0,10:00 AM,10:17 AM
quantas,qf432,10 aug 2024,14.0,230.0,10:00 AM,10:13 AM
quantas,qf432,11 aug 2024,14.0,230.0,10:00 AM,10:14 AM
quantas,qf432,12 aug 2024,14.0,230.0,10:00 AM,10:10 AM
quantas,qf432,13 aug 2024,14.0,230.0,10:00 AM,10:41 AM
quantas,qf432,14 aug 2024,14.0,230.0,10:00 AM,10:12 AM
quantas,qf432,15 aug 2024,14.0,230.0,10:00 AM,10:29 AM
quantas,qf432,16 aug 2024,14.0,230.0,10:00 AM,10:29 AM
quantas,qf432,17 aug 2024,14.0,230.0,10:00 AM,10:13 AM
quantas,qf432,18 aug 2024,14.0,230.0,10:00 AM,10:09 AM
quantas,qf432,19 aug 2024,14.0,230.0,10:00 AM,10:20 AM
quantas,qf432,2 oct 2024,10.0,179.0,10:00 AM,10:20 AM
quantas,qf432,20 aug 2024,14.0,230.0,10:00 AM,10:20 AM
quantas,qf432,21 aug 2024,14.0,230.0,10:00 AM,10:57 AM
quantas,qf432,22 aug 2024,14.0,230.0,10:00 AM,10:18 AM
quantas,qf432,22 sep 2024,10.0,590.0,10:00 AM,10:18 AM
quantas,qf432,23 aug 2024,14.0,230.0,10:00 AM,10:22 AM
quantas,qf432,23 sep 2024,10.0,375.0,10:00 AM,10:22 AM
quantas,qf432,24 aug 2024,14.0,230.0,10:00 AM,10:17 AM
quantas,qf432,24 sep 2024,10.0,375.0,10:00 AM,10:17 AM
quantas,qf432,25 aug 2024,14.0,230.0,10:00 AM,10:07 AM
quantas,qf432,25 sep 2024,10.0,270.0,10:00 AM,10:07 AM
quantas,qf432,26 aug 2024,14.0,230.0,10:00 AM,10:17 AM
quantas,qf432,26 sep 2024,10.0,320.0,10:00 AM,10:17 AM
quantas,qf432,27 aug 2024,14.0,230.0,10:00 AM,10:17 AM
quantas,qf432,27 sep 2024,10.0,436.0,10:00 AM,10:17 AM
quantas,qf432,28 aug 2024,14.0,230.0,10:00 AM,10:14 AM
quantas,qf432,28 sep 2024,10.0,270.0,10:00 AM,10:14 AM
quantas,qf432,29 aug 2024,14.0,230.0,10:00 AM,10:27 AM
quantas,qf432,29 sep 2024,10.0,590.0,10:00 AM,10:27 AM
quantas,qf432,3 oct 2024,10.0,215.0,10:00 AM,10:27 AM
quantas,qf432,30 aug 2024,14.0,230.0,10:00 AM,10:23 AM
quantas,qf432,30 sep 2024,10.0,320.0,10:00 AM,10:23 AM
quantas,qf432,31 aug 2024,14.0,230.0,10:00 AM,10:10 AM
quantas,qf432,4 oct 2024,10.0,375.0,10:00 AM,10:10 AM
quantas,qf432,5 oct 2024,10.0,270.0,10:00 AM,10:10 AM
quantas,qf432,6 oct 2024,10.0,320.0,10:00 AM,10:10 AM
quantas,qf436,02 aug 2024,14.0,230.0,11:00 AM,11:20 AM
quantas,qf436,03 aug 2024,14.0,230.0,11:00 AM,11:13 AM
quantas,qf436,04 aug 2024,14.0,230.0,11:00 AM,11:10 AM
quantas,qf436,05 aug 2024,14.0,230.0,11:00 AM,11:17 AM
quantas,qf436,06 aug 2024,14.0,230.0,11:00 AM,11:17 AM
quantas,qf436,07 aug 2024,14.0,230.0,11:00 AM,11:26 AM
quantas,qf436,08 aug 2024,14.0,230.0,11:00 AM,11:26 AM
quantas,qf436,09 aug 2024,14.0,230.0,11:00 AM,11:13 AM
quantas,qf436,1 aug 2024,14.0,230.0,11:00 AM,11:18 AM
quantas,qf436,1 oct 2024,11.0,270.0,11:00 AM,11:18 AM
quantas,qf436,10 aug 2024,14.0,230.0,11:00 AM,11:11 AM
quantas,qf436,11 aug 2024,14.0,230.0,11:00 AM,11:06 AM
quantas,qf436,12 aug 2024,14.0,230.0,11:00 AM,11:08 AM
quantas,qf436,13 aug 2024,14.0,230.0,11:00 AM,11:23 AM
quantas,qf436,14 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,15 aug 2024,14.0,230.0,11:00 AM,11:22 AM
quantas,qf436,16 aug 2024,14.0,230.0,11:00 AM,11:22 AM
quantas,qf436,17 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,18 aug 2024,14.0,230.0,11:00 AM,11:03 AM
quantas,qf436,19 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,2 oct 2024,11.0,215.0,11:00 AM,11:12 AM
quantas,qf436,20 aug 2024,14.0,230.0,11:00 AM,11:33 AM
quantas,qf436,21 aug 2024,14.0,230.0,11:00 AM,11:14 AM
quantas,qf436,22 aug 2024,14.0,230.0,11:00 AM,11:16 AM
quantas,qf436,22 sep 2024,11.0,590.0,11:00 AM,11:16 AM
quantas,qf436,23 aug 2024,14.0,230.0,11:00 AM,11:18 AM
quantas,qf436,23 sep 2024,11.0,375.0,11:00 AM,11:18 AM
quantas,qf436,24 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,24 sep 2024,11.0,375.0,11:00 AM,11:12 AM
quantas,qf436,25 aug 2024,14.0,230.0,11:00 AM,11:14 AM
quantas,qf436,25 sep 2024,11.0,320.0,11:00 AM,11:14 AM
quantas,qf436,26 aug 2024,14.0,230.0,11:00 AM,11:58 AM
quantas,qf436,26 sep 2024,11.0,320.0,11:00 AM,11:58 AM
quantas,qf436,27 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,27 sep 2024,11.0,436.0,11:00 AM,11:12 AM
quantas,qf436,28 aug 2024,14.0,230.0,11:00 AM,11:18 AM
quantas,qf436,28 sep 2024,11.0,215.0,11:00 AM,11:18 AM
quantas,qf436,29 aug 2024,14.0,230.0,11:00 AM,11:12 AM
quantas,qf436,29 sep 2024,11.0,590.0,11:00 AM,11:12 AM
quantas,qf436,3 oct 2024,11.0,270.0,11:00 AM,11:12 AM
quantas,qf436,30 aug 2024,14.0,230.0,11:00 AM,11:09 AM
quantas,qf436,30 sep 2024,11.0,320.0,11:00 AM,11:09 AM
quantas,qf436,31 aug 2024,14.0,230.0,11:00 AM,11:15 AM
quantas,qf436,4 oct 2024,11.0,375.0,11:00 AM,11:15 AM
quantas,qf436,5 oct 2024,11.0,320.0,11:00 AM,11:15 AM
quantas,qf436,6 oct 2024,11.0,375.0,11:00 AM,11:15 AM
quantas,qf440,02 aug 2024,14.0,230.0,12:00 PM,12:21 PM
quantas,qf440,03 aug 2024,14.0,230.0,12:00 PM,12:52 PM
quantas,qf440,04 aug 2024,14.0,230.0,12:00 PM,12:52 PM
quantas,qf440,05 aug 2024,14.0,230.0,12:00 PM,12:23 PM
quantas,qf440,06 aug 2024,14.0,230.0,12:00 PM,12:27 PM
quantas,qf440,07 aug 2024,14.0,230.0,12:00 PM,12:41 PM
quantas,qf440,08 aug 2024,14.0,230.0,12:00 PM,12:27 PM
quantas,qf440,09 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,1 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,1 oct 2024,12.0,270.0,12:00 PM,12:20 PM
quantas,qf440,10 aug 2024,14.0,230.0,12:00 PM,12:34 PM
quantas,qf440,11 aug 2024,14.0,230.0,12:00 PM,12:34 PM
quantas,qf440,12 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,13 aug 2024,14.0,230.0,12:00 PM,12:08 PM
quantas,qf440,14 aug 2024,14.0,230.0,12:00 PM,12:42 PM
quantas,qf440,15 aug 2024,14.0,230.0,12:00 PM,12:26 PM
quantas,qf440,16 aug 2024,14.0,230.0,12:00 PM,12:41 PM
quantas,qf440,17 aug 2024,14.0,230.0,12:00 PM,12:45 PM
quantas,qf440,18 aug 2024,14.0,230.0,12:00 PM,12:45 PM
quantas,qf440,19 aug 2024,14.0,230.0,12:00 PM,12:43 PM
quantas,qf440,2 oct 2024,12.0,320.0,12:00 PM,12:43 PM
quantas,qf440,20 aug 2024,14.0,230.0,12:00 PM,12:31 PM
quantas,qf440,21 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,22 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,22 sep 2024,12.0,590.0,12:00 PM,12:20 PM
quantas,qf440,23 aug 2024,14.0,230.0,12:00 PM,12:49 PM
quantas,qf440,23 sep 2024,12.0,508.0,12:00 PM,12:49 PM
quantas,qf440,24 aug 2024,14.0,230.0,12:00 PM,12:39 PM
quantas,qf440,24 sep 2024,12.0,375.0,12:00 PM,12:39 PM
quantas,qf440,25 aug 2024,14.0,230.0,12:00 PM,12:13 PM
quantas,qf440,25 sep 2024,12.0,436.0,12:00 PM,12:13 PM
quantas,qf440,26 aug 2024,14.0,230.0,12:00 PM,12:43 PM
quantas,qf440,26 sep 2024,12.0,375.0,12:00 PM,12:43 PM
quantas,qf440,27 aug 2024,14.0,230.0,12:00 PM,12:18 PM
quantas,qf440,27 sep 2024,12.0,320.0,12:00 PM,12:18 PM
quantas,qf440,28 aug 2024,14.0,230.0,12:00 PM,12:25 PM
quantas,qf440,28 sep 2024,12.0,215.0,12:00 PM,12:25 PM
quantas,qf440,29 aug 2024,14.0,230.0,12:00 PM,12:45 PM
quantas,qf440,29 sep 2024,12.0,590.0,12:00 PM,12:45 PM
quantas,qf440,3 oct 2024,12.0,270.0,12:00 PM,12:45 PM
quantas,qf440,30 aug 2024,14.0,230.0,12:00 PM,12:15 PM
quantas,qf440,30 sep 2024,12.0,436.0,12:00 PM,12:15 PM
quantas,qf440,31 aug 2024,14.0,230.0,12:00 PM,12:20 PM
quantas,qf440,4 oct 2024,12.0,436.0,12:00 PM,12:20 PM
quantas,qf440,5 oct 2024,12.0,320.0,12:00 PM,12:20 PM
quantas,qf440,6 oct 2024,12.0,436.0,12:00 PM,12:20 PM
quantas,qf444,02 aug 2024,14.0,230.0,1:00 PM,1:11 PM
quantas,qf444,03 aug 2024,14.0,230.0,1:00 PM,1:09 PM
quantas,qf444,04 aug 2024,14.0,230.0,1:00 PM,2:07 PM
quantas,qf444,05 aug 2024,14.0,230.0,1:00 PM,1:01 PM
quantas,qf444,06 aug 2024,14.0,230.0,1:00 PM,1:17 PM
quantas,qf444,07 aug 2024,14.0,230.0,1:00 PM,1:12 PM
quantas,qf444,08 aug 2024,14.0,230.0,1:00 PM,1:23 PM
quantas,qf444,09 aug 2024,14.0,230.0,1:00 PM,1:21 PM
quantas,qf444,1 aug 2024,14.0,230.0,1:00 PM,1:31 PM
quantas,qf444,1 oct 2024,13.0,270.0,1:00 PM,1:31 PM
quantas,qf444,10 aug 2024,14.0,230.0,1:00 PM,1:06 PM
quantas,qf444,11 aug 2024,14.0,230.0,1:00 PM,1:07 PM
quantas,qf444,12 aug 2024,14.0,230.0,1:00 PM,1:19 PM
quantas,qf444,13 aug 2024,14.0,230.0,1:00 PM,1:27 PM
quantas,qf444,14 aug 2024,14.0,230.0,1:00 PM,1:28 PM
quantas,qf444,15 aug 2024,14.0,230.0,1:00 PM,1:28 PM
quantas,qf444,16 aug 2024,14.0,230.0,1:00 PM,1:12 PM
quantas,qf444,17 aug 2024,14.0,230.0,1:00 PM,1:26 PM
quantas,qf444,18 aug 2024,14.0,230.0,1:00 PM,1:26 PM
quantas,qf444,19 aug 2024,14.0,230.0,1:00 PM,1:11 PM
quantas,qf444,2 oct 2024,13.0,375.0,1:00 PM,1:11 PM
quantas,qf444,20 aug 2024,14.0,230.0,1:00 PM,1:24 PM
quantas,qf444,21 aug 2024,14.0,230.0,1:00 PM,1:10 PM
quantas,qf444,22 aug 2024,14.0,230.0,1:00 PM,1:20 PM
quantas,qf444,22 sep 2024,13.0,781.0,1:00 PM,1:20 PM
